Date,StdDev
5/14/1997,0.013053548
5/15/1997,0.013089264
5/16/1997,0.012937917
5/19/1997,0.013391914
5/20/1997,0.011091857
5/21/1997,0.011689381
5/22/1997,0.008608348
5/23/1997,0.008752527
5/27/1997,0.008924224
5/28/1997,0.007500231
5/29/1997,0.007283433
5/30/1997,0.007670527
6/2/1997,0.007650329
6/3/1997,0.006073901
6/4/1997,0.0062695
6/5/1997,0.005021411
6/6/1997,0.005087505
6/9/1997,0.007655196
6/10/1997,0.007368529
6/11/1997,0.007350304
6/12/1997,0.007298886
6/13/1997,0.008345351
6/16/1997,0.008404841
6/17/1997,0.007917645
6/18/1997,0.007693307
6/19/1997,0.007966903
6/20/1997,0.008057456
6/23/1997,0.007093181
6/24/1997,0.011387849
6/25/1997,0.013751422
6/26/1997,0.014138291
6/27/1997,0.012946353
6/30/1997,0.012694924
7/1/1997,0.01283948
7/2/1997,0.013462238
7/3/1997,0.014311128
7/7/1997,0.014568761
7/8/1997,0.015024215
7/9/1997,0.012049204
7/10/1997,0.01073031
7/11/1997,0.010310971
7/14/1997,0.009949699
7/15/1997,0.009950675
7/16/1997,0.009281583
7/17/1997,0.009417217
7/18/1997,0.008916646
7/21/1997,0.010783774
7/22/1997,0.010265383
7/23/1997,0.012946464
7/24/1997,0.012198414
7/25/1997,0.012201623
7/28/1997,0.012250582
7/29/1997,0.012287903
7/30/1997,0.012253099
7/31/1997,0.012132622
8/1/1997,0.011946826
8/4/1997,0.009069946
8/5/1997,0.008988907
8/6/1997,0.004404578
8/7/1997,0.004759099
8/8/1997,0.00562199
8/11/1997,0.008880683
8/12/1997,0.009236344
8/13/1997,0.010430834
8/14/1997,0.009250101
8/15/1997,0.009496875
8/18/1997,0.012980672
8/19/1997,0.015573958
8/20/1997,0.016267406
8/21/1997,0.016907712
8/22/1997,0.017576299
8/25/1997,0.01645601
8/26/1997,0.016220279
8/27/1997,0.016108079
8/28/1997,0.016280554
8/29/1997,0.016785142
9/2/1997,0.013653623
9/3/1997,0.015678695
9/4/1997,0.015413583
9/5/1997,0.01469431
9/8/1997,0.013517521
9/9/1997,0.013560209
9/10/1997,0.013457694
9/11/1997,0.014361446
9/12/1997,0.014357698
9/15/1997,0.014120177
9/16/1997,0.014189145
9/17/1997,0.012521774
9/18/1997,0.012300469
9/19/1997,0.012238415
9/22/1997,0.012122866
9/23/1997,0.012150665
9/24/1997,0.012351143
9/25/1997,0.010246167
9/26/1997,0.010429318
9/29/1997,0.009612209
9/30/1997,0.009747261
10/1/1997,0.007154836
10/2/1997,0.008303646
10/3/1997,0.008364752
10/6/1997,0.0084452
10/7/1997,0.008504335
10/8/1997,0.008478456
10/9/1997,0.008304044
10/10/1997,0.00789288
10/13/1997,0.007953755
10/14/1997,0.00756269
10/15/1997,0.006296616
10/16/1997,0.00525124
10/17/1997,0.007256139
10/20/1997,0.007459182
10/21/1997,0.008764858
10/22/1997,0.010574954
10/23/1997,0.010547124
10/24/1997,0.012155802
10/27/1997,0.012395582
10/28/1997,0.02508486
10/29/1997,0.033072412
10/30/1997,0.033069222
10/31/1997,0.033363635
11/3/1997,0.034498615
11/4/1997,0.034914938
11/5/1997,0.034173713
11/6/1997,0.034205363
11/7/1997,0.033663382
11/10/1997,0.033693492
11/11/1997,0.022712015
11/12/1997,0.013640628
11/13/1997,0.015169082
11/14/1997,0.014022745
11/17/1997,0.012604986
11/18/1997,0.012171961
11/19/1997,0.012382497
11/20/1997,0.012438694
11/21/1997,0.013148922
11/24/1997,0.012348741
11/25/1997,0.013932717
11/26/1997,0.013904795
11/28/1997,0.0111576
12/1/1997,0.010754891
12/2/1997,0.012501096
12/3/1997,0.012038246
12/4/1997,0.011604478
12/5/1997,0.011689735
12/8/1997,0.011439563
12/9/1997,0.011486733
12/10/1997,0.009622945
12/11/1997,0.010329272
12/12/1997,0.011951549
12/15/1997,0.011963636
12/16/1997,0.008853431
12/17/1997,0.0089764
12/18/1997,0.009032809
12/19/1997,0.00944485
12/22/1997,0.008025349
12/23/1997,0.008665743
12/24/1997,0.009860131
12/26/1997,0.009734987
12/29/1997,0.008718842
12/30/1997,0.010988902
12/31/1997,0.011661189
1/2/1998,0.01151751
1/5/1998,0.011447102
1/6/1998,0.010786052
1/7/1998,0.011927825
1/8/1998,0.011815425
1/9/1998,0.010457709
1/12/1998,0.015662674
1/13/1998,0.016786131
1/14/1998,0.016142606
1/15/1998,0.015287281
1/16/1998,0.0154417
1/20/1998,0.01617365
1/21/1998,0.017080302
1/22/1998,0.016516118
1/23/1998,0.016778473
1/26/1998,0.016526245
1/27/1998,0.011117517
1/28/1998,0.010201175
1/29/1998,0.009722324
1/30/1998,0.009745823
2/2/1998,0.009011943
2/3/1998,0.00932807
2/4/1998,0.008392171
2/5/1998,0.007369978
2/6/1998,0.006171553
2/9/1998,0.006104092
2/10/1998,0.006474369
2/11/1998,0.006434092
2/12/1998,0.006588471
2/13/1998,0.00657976
2/17/1998,0.007261321
2/18/1998,0.005755944
2/19/1998,0.005933613
2/20/1998,0.006356187
2/23/1998,0.006453698
2/24/1998,0.005820905
2/25/1998,0.006443284
2/26/1998,0.006865823
2/27/1998,0.006846739
3/2/1998,0.006883781
3/3/1998,0.006478168
3/4/1998,0.00650941
3/5/1998,0.006722456
3/6/1998,0.007251475
3/9/1998,0.00933448
3/10/1998,0.009480357
3/11/1998,0.009170703
3/12/1998,0.008617753
3/13/1998,0.008565503
3/16/1998,0.008757971
3/17/1998,0.009050839
3/18/1998,0.00900878
3/19/1998,0.008379218
3/20/1998,0.007041568
3/23/1998,0.0049279
3/24/1998,0.004726232
3/25/1998,0.004617169
3/26/1998,0.005197287
3/27/1998,0.005311493
3/30/1998,0.005377851
3/31/1998,0.004608369
4/1/1998,0.004629329
4/2/1998,0.005044567
4/3/1998,0.005777319
4/6/1998,0.005481503
4/7/1998,0.006281355
4/8/1998,0.006335714
4/9/1998,0.006502296
4/13/1998,0.006937475
4/14/1998,0.006829675
4/15/1998,0.0071644
4/16/1998,0.007153853
4/17/1998,0.007970882
4/20/1998,0.008359821
4/21/1998,0.008190321
4/22/1998,0.007831991
4/23/1998,0.007353145
4/24/1998,0.007905915
4/27/1998,0.008399992
4/28/1998,0.010265586
4/29/1998,0.009611104
4/30/1998,0.009963642
5/1/1998,0.011357666
5/4/1998,0.011121076
5/5/1998,0.011156733
5/6/1998,0.011230955
5/7/1998,0.011614759
5/8/1998,0.01150858
5/11/1998,0.012465207
5/12/1998,0.01063438
5/13/1998,0.010901803
5/14/1998,0.010820365
5/15/1998,0.009453664
5/18/1998,0.008769386
5/19/1998,0.008801968
5/20/1998,0.00892802
5/21/1998,0.008367935
5/22/1998,0.008176044
5/26/1998,0.006647975
5/27/1998,0.008367318
5/28/1998,0.007359805
5/29/1998,0.007527876
6/1/1998,0.007908305
6/2/1998,0.008096809
6/3/1998,0.008066986
6/4/1998,0.008845134
6/5/1998,0.010566937
6/8/1998,0.012411385
6/9/1998,0.012335773
6/10/1998,0.010863799
6/11/1998,0.01122889
6/12/1998,0.01288406
6/15/1998,0.012776574
6/16/1998,0.015380358
6/17/1998,0.01631226
6/18/1998,0.016536942
6/19/1998,0.015781312
6/22/1998,0.014479669
6/23/1998,0.014610831
6/24/1998,0.015121497
6/25/1998,0.015462214
6/26/1998,0.013742911
6/29/1998,0.013604932
6/30/1998,0.008813127
7/1/1998,0.009063509
7/2/1998,0.007484272
7/6/1998,0.007019079
7/7/1998,0.006523224
7/8/1998,0.006909791
7/9/1998,0.006516241
7/10/1998,0.006447368
7/13/1998,0.006370526
7/14/1998,0.006401122
7/15/1998,0.006984718
7/16/1998,0.006332239
7/17/1998,0.005842041
7/20/1998,0.005860166
7/21/1998,0.005397076
7/22/1998,0.00820183
7/23/1998,0.007863249
7/24/1998,0.00992321
7/27/1998,0.009641305
7/28/1998,0.010056325
7/29/1998,0.010075135
7/30/1998,0.010044414
7/31/1998,0.011298373
8/3/1998,0.012431695
8/4/1998,0.012284077
8/5/1998,0.015794631
8/6/1998,0.017140588
8/7/1998,0.016826114
8/10/1998,0.016907981
8/11/1998,0.016423845
8/12/1998,0.016290506
8/13/1998,0.017773187
8/14/1998,0.01670191
8/17/1998,0.015980225
8/18/1998,0.018021233
8/19/1998,0.013840394
8/20/1998,0.013414957
8/21/1998,0.013573585
8/24/1998,0.013825159
8/25/1998,0.013837829
8/26/1998,0.012683069
8/27/1998,0.011807427
8/28/1998,0.018911145
8/31/1998,0.018685108
9/1/1998,0.026812638
9/2/1998,0.030591794
9/3/1998,0.030512644
9/4/1998,0.030492
9/8/1998,0.030490308
9/9/1998,0.036416261
9/10/1998,0.036770518
9/11/1998,0.036948801
9/14/1998,0.036472596
9/15/1998,0.036924015
9/16/1998,0.026901655
9/17/1998,0.02416029
9/18/1998,0.026225675
9/21/1998,0.025949254
9/22/1998,0.025653855
9/23/1998,0.019291976
9/24/1998,0.020823545
9/25/1998,0.021524139
9/28/1998,0.019547363
9/29/1998,0.019050856
9/30/1998,0.019047978
10/1/1998,0.021235243
10/2/1998,0.021275899
10/5/1998,0.022315611
10/6/1998,0.023107787
10/7/1998,0.022785993
10/8/1998,0.016811186
10/9/1998,0.01597833
10/12/1998,0.018186244
10/13/1998,0.018758122
10/14/1998,0.018745149
10/15/1998,0.0168974
10/16/1998,0.021385756
10/19/1998,0.02103503
10/20/1998,0.019089543
10/21/1998,0.018866992
10/22/1998,0.017607959
10/23/1998,0.016844846
10/26/1998,0.018143103
10/27/1998,0.01800719
10/28/1998,0.018182514
10/29/1998,0.018380973
10/30/1998,0.01063902
11/2/1998,0.010604483
11/3/1998,0.011403064
11/4/1998,0.012044145
11/5/1998,0.0119238
11/6/1998,0.011812102
11/9/1998,0.01010316
11/10/1998,0.010991266
11/11/1998,0.010689629
11/12/1998,0.011160214
11/13/1998,0.008967038
11/16/1998,0.009225005
11/17/1998,0.008012782
11/18/1998,0.00738807
11/19/1998,0.006961946
11/20/1998,0.006196678
11/23/1998,0.006461898
11/24/1998,0.00851503
11/25/1998,0.008945805
11/27/1998,0.008210196
11/30/1998,0.007874517
12/1/1998,0.013349832
12/2/1998,0.013677519
12/3/1998,0.013783502
12/4/1998,0.015000522
12/7/1998,0.01695521
12/8/1998,0.016882903
12/9/1998,0.015158488
12/10/1998,0.015044028
12/11/1998,0.01574895
12/14/1998,0.015507595
12/15/1998,0.015616321
12/16/1998,0.017412094
12/17/1998,0.017396455
12/18/1998,0.017103523
12/21/1998,0.015027572
12/22/1998,0.015587622
12/23/1998,0.01546494
12/24/1998,0.016541031
12/28/1998,0.015523319
12/29/1998,0.015696273
12/30/1998,0.010573935
12/31/1998,0.010108265
1/4/1999,0.01000983
1/5/1999,0.009659832
1/6/1999,0.00992501
1/7/1999,0.011362393
1/8/1999,0.01187374
1/11/1999,0.010549897
1/12/1999,0.011104289
1/13/1999,0.012917282
1/14/1999,0.012116784
1/15/1999,0.013081671
1/19/1999,0.015760225
1/20/1999,0.015804616
1/21/1999,0.015609021
1/22/1999,0.015670722
1/25/1999,0.015667508
1/26/1999,0.015903549
1/27/1999,0.017015284
1/28/1999,0.016382222
1/29/1999,0.01690628
2/1/1999,0.015356859
2/2/1999,0.013804573
2/3/1999,0.013934693
2/4/1999,0.014074663
2/5/1999,0.011864841
2/8/1999,0.012582788
2/9/1999,0.012199139
2/10/1999,0.012398045
2/11/1999,0.01240926
2/12/1999,0.013541761
2/16/1999,0.013546822
2/17/1999,0.013551292
2/18/1999,0.013521637
2/19/1999,0.013300715
2/22/1999,0.012734784
2/23/1999,0.014774495
2/24/1999,0.014812047
2/25/1999,0.013977375
2/26/1999,0.014454464
3/1/1999,0.0123681
3/2/1999,0.011804036
3/3/1999,0.011999808
3/4/1999,0.01210719
3/5/1999,0.012510751
3/8/1999,0.013881837
3/9/1999,0.011226585
3/10/1999,0.011266089
3/11/1999,0.009497965
3/12/1999,0.008653345
3/15/1999,0.009450526
3/16/1999,0.009884882
3/17/1999,0.009161198
3/18/1999,0.009760966
3/19/1999,0.010101493
3/22/1999,0.010984588
3/23/1999,0.01086963
3/24/1999,0.014529969
3/25/1999,0.014327053
3/26/1999,0.015490297
3/29/1999,0.015355901
3/30/1999,0.016076196
3/31/1999,0.016123283
4/1/1999,0.016894482
4/5/1999,0.016133023
4/6/1999,0.016997002
4/7/1999,0.017058792
4/8/1999,0.013263938
4/9/1999,0.013459289
4/12/1999,0.012565645
4/13/1999,0.01202687
4/14/1999,0.01145509
4/15/1999,0.012908924
4/16/1999,0.011494909
4/19/1999,0.011952308
4/20/1999,0.010257075
4/21/1999,0.011260686
4/22/1999,0.014453098
4/23/1999,0.014210266
4/26/1999,0.014254747
4/27/1999,0.013958493
4/28/1999,0.013809207
4/29/1999,0.013371415
4/30/1999,0.013601434
5/3/1999,0.013574554
5/4/1999,0.013112985
5/5/1999,0.014052111
5/6/1999,0.010879947
5/7/1999,0.010480757
5/10/1999,0.010857559
5/11/1999,0.010694819
5/12/1999,0.011171134
5/13/1999,0.010532573
5/14/1999,0.010108024
5/17/1999,0.013227826
5/18/1999,0.011741003
5/19/1999,0.010805583
5/20/1999,0.010751085
5/21/1999,0.010743335
5/24/1999,0.010534405
5/25/1999,0.011593324
5/26/1999,0.011435103
5/27/1999,0.011886634
5/28/1999,0.011786508
6/1/1999,0.011032167
6/2/1999,0.01084967
6/3/1999,0.010927937
6/4/1999,0.01076276
6/7/1999,0.012947712
6/8/1999,0.012853675
6/9/1999,0.012012861
6/10/1999,0.010465148
6/11/1999,0.010565922
6/14/1999,0.009771593
6/15/1999,0.008865423
6/16/1999,0.009028443
6/17/1999,0.010719013
6/18/1999,0.010900539
6/21/1999,0.009106924
6/22/1999,0.009102867
6/23/1999,0.008758439
6/24/1999,0.008964576
6/25/1999,0.008761551
6/28/1999,0.008231528
6/29/1999,0.008853762
6/30/1999,0.009018657
7/1/1999,0.008826177
7/2/1999,0.008697774
7/6/1999,0.00894552
7/7/1999,0.009027071
7/8/1999,0.008309767
7/9/1999,0.007783995
7/12/1999,0.006445007
7/13/1999,0.006762907
7/14/1999,0.007004041
7/15/1999,0.00680987
7/16/1999,0.004856457
7/19/1999,0.004677638
7/20/1999,0.0047604
7/21/1999,0.008344923
7/22/1999,0.00830521
7/23/1999,0.009066045
7/26/1999,0.008570021
7/27/1999,0.008658896
7/28/1999,0.009460651
7/29/1999,0.009261555
7/30/1999,0.009276212
8/2/1999,0.008793144
8/3/1999,0.009231948
8/4/1999,0.007614697
8/5/1999,0.008096353
8/6/1999,0.00873696
8/9/1999,0.009059158
8/10/1999,0.008993262
8/11/1999,0.00821847
8/12/1999,0.009624546
8/13/1999,0.009077446
8/16/1999,0.011674538
8/17/1999,0.011733201
8/18/1999,0.011710131
8/19/1999,0.010915647
8/20/1999,0.011095699
8/23/1999,0.010652975
8/24/1999,0.011649656
8/25/1999,0.010264344
8/26/1999,0.0101628
8/27/1999,0.011542922
8/30/1999,0.010736826
8/31/1999,0.012361297
9/1/1999,0.012106156
9/2/1999,0.012705789
9/3/1999,0.01301587
9/7/1999,0.015808454
9/8/1999,0.01460348
9/9/1999,0.014572682
9/10/1999,0.013994285
9/13/1999,0.01395184
9/14/1999,0.01355648
9/15/1999,0.012205306
9/16/1999,0.013299712
9/17/1999,0.012686333
9/20/1999,0.012696743
9/21/1999,0.008184871
9/22/1999,0.010281727
9/23/1999,0.010284278
9/24/1999,0.011699944
9/27/1999,0.010870444
9/28/1999,0.011541469
9/29/1999,0.011540144
9/30/1999,0.011153351
10/1/1999,0.012503633
10/4/1999,0.011336738
10/5/1999,0.013271425
10/6/1999,0.011472338
10/7/1999,0.012437118
10/8/1999,0.010074958
10/11/1999,0.010622083
10/12/1999,0.010780146
10/13/1999,0.012328071
10/14/1999,0.014711189
10/15/1999,0.01385176
10/18/1999,0.016004079
10/19/1999,0.014811526
10/20/1999,0.015406661
10/21/1999,0.014780529
10/22/1999,0.015018256
10/25/1999,0.014295508
10/26/1999,0.014306114
10/27/1999,0.014057549
10/28/1999,0.012869777
10/29/1999,0.016422638
11/1/1999,0.01278304
11/2/1999,0.014258171
11/3/1999,0.014961662
11/4/1999,0.014903388
11/5/1999,0.014916885
11/8/1999,0.014950403
11/9/1999,0.014579103
11/10/1999,0.014147968
11/11/1999,0.013596385
11/12/1999,0.009310973
11/15/1999,0.008017612
11/16/1999,0.006713449
11/17/1999,0.005754534
11/18/1999,0.005751031
11/19/1999,0.005719991
11/22/1999,0.005587746
11/23/1999,0.005652705
11/24/1999,0.005499576
11/26/1999,0.005360525
11/29/1999,0.005667884
11/30/1999,0.00534925
12/1/1999,0.006620483
12/2/1999,0.006577704
12/3/1999,0.00684128
12/6/1999,0.008827402
12/7/1999,0.009203884
12/8/1999,0.009576764
12/9/1999,0.009377557
12/10/1999,0.009350128
12/13/1999,0.009332657
12/14/1999,0.00923761
12/15/1999,0.008940694
12/16/1999,0.008741927
12/17/1999,0.008650719
12/20/1999,0.006488139
12/21/1999,0.006469718
12/22/1999,0.007550056
12/23/1999,0.006978199
12/27/1999,0.008139002
12/28/1999,0.008304912
12/29/1999,0.008389949
12/30/1999,0.007088735
12/31/1999,0.007298575
1/3/2000,0.007328383
1/4/2000,0.008347462
1/5/2000,0.015370712
1/6/2000,0.014322916
1/7/2000,0.014780556
1/10/2000,0.024228828
1/11/2000,0.024251421
1/12/2000,0.024559538
1/13/2000,0.02463871
1/14/2000,0.02514872
1/18/2000,0.025559918
1/19/2000,0.025482357
1/20/2000,0.021360352
1/21/2000,0.022331913
1/24/2000,0.021386306
1/25/2000,0.013564649
1/26/2000,0.01424163
1/27/2000,0.014011269
1/28/2000,0.013783929
1/31/2000,0.015383039
2/1/2000,0.017752415
2/2/2000,0.018311631
2/3/2000,0.017950467
2/4/2000,0.018383162
2/7/2000,0.01840864
2/8/2000,0.015768036
2/9/2000,0.015938827
2/10/2000,0.017301706
2/11/2000,0.017233596
2/14/2000,0.015192339
2/15/2000,0.012567538
2/16/2000,0.012702164
2/17/2000,0.013537214
2/18/2000,0.012256324
2/22/2000,0.013529501
2/23/2000,0.013503365
2/24/2000,0.013233421
2/25/2000,0.01312234
2/28/2000,0.012892054
2/29/2000,0.014298973
3/1/2000,0.01457073
3/2/2000,0.014231634
3/3/2000,0.013490511
3/6/2000,0.014594152
3/7/2000,0.012854555
3/8/2000,0.014673308
3/9/2000,0.01424113
3/10/2000,0.014901744
3/13/2000,0.015023758
3/14/2000,0.014657209
3/15/2000,0.015187145
3/16/2000,0.016856053
3/17/2000,0.022171631
3/20/2000,0.021708253
3/21/2000,0.021417473
3/22/2000,0.020055459
3/23/2000,0.019772764
3/24/2000,0.018787896
3/27/2000,0.01819705
3/28/2000,0.01815393
3/29/2000,0.017086524
3/30/2000,0.016673349
3/31/2000,0.011759275
4/3/2000,0.012061554
4/4/2000,0.011800197
4/5/2000,0.010558946
4/6/2000,0.01057785
4/7/2000,0.009278186
4/10/2000,0.009313886
4/11/2000,0.008804866
4/12/2000,0.008667237
4/13/2000,0.012125972
4/14/2000,0.011802559
4/17/2000,0.019776564
4/18/2000,0.02402019
4/19/2000,0.026222253
4/20/2000,0.026275303
4/24/2000,0.026097603
4/25/2000,0.025891112
4/26/2000,0.029952747
4/27/2000,0.030116608
4/28/2000,0.028811973
5/1/2000,0.028495963
5/2/2000,0.019961005
5/3/2000,0.01927903
5/4/2000,0.018856139
5/5/2000,0.018928265
5/8/2000,0.019304934
5/9/2000,0.019124081
5/10/2000,0.012546573
5/11/2000,0.013665536
5/12/2000,0.016416746
5/15/2000,0.016941532
5/16/2000,0.017343785
5/17/2000,0.016255754
5/18/2000,0.014426433
5/19/2000,0.015105193
5/22/2000,0.015428081
5/23/2000,0.01542881
5/24/2000,0.015879309
5/25/2000,0.015095043
5/26/2000,0.014115953
5/30/2000,0.01342358
5/31/2000,0.016549998
6/1/2000,0.01613671
6/2/2000,0.017015877
6/5/2000,0.017180413
6/6/2000,0.016168093
6/7/2000,0.015946521
6/8/2000,0.014429311
6/9/2000,0.014360384
6/12/2000,0.01247706
6/13/2000,0.013667731
6/14/2000,0.010995891
6/15/2000,0.011003982
6/16/2000,0.009846371
6/19/2000,0.008644859
6/20/2000,0.009439227
6/21/2000,0.009384539
6/22/2000,0.009177559
6/23/2000,0.010400766
6/26/2000,0.010702662
6/27/2000,0.010850947
6/28/2000,0.009173979
6/29/2000,0.00922179
6/30/2000,0.009470215
7/3/2000,0.009713838
7/5/2000,0.009869842
7/6/2000,0.011285792
7/7/2000,0.011719329
7/10/2000,0.011793914
7/11/2000,0.011314777
7/12/2000,0.01070651
7/13/2000,0.010343741
7/14/2000,0.010356977
7/17/2000,0.00956403
7/18/2000,0.009713806
7/19/2000,0.009718405
7/20/2000,0.007781532
7/21/2000,0.008434787
7/24/2000,0.009844581
7/25/2000,0.009991982
7/26/2000,0.010030688
7/27/2000,0.010079163
7/28/2000,0.00981396
7/31/2000,0.010461861
8/1/2000,0.011134233
8/2/2000,0.011640514
8/3/2000,0.011858979
8/4/2000,0.010950114
8/7/2000,0.009613331
8/8/2000,0.010224522
8/9/2000,0.010241261
8/10/2000,0.010091672
8/11/2000,0.010174095
8/14/2000,0.005935393
8/15/2000,0.006560173
8/16/2000,0.006716041
8/17/2000,0.007059311
8/18/2000,0.007378169
8/21/2000,0.007595271
8/22/2000,0.006920511
8/23/2000,0.006944325
8/24/2000,0.006121852
8/25/2000,0.005578103
8/28/2000,0.005649824
8/29/2000,0.004430863
8/30/2000,0.004377477
8/31/2000,0.005467352
9/1/2000,0.006038773
9/5/2000,0.00580906
9/6/2000,0.006416444
9/7/2000,0.007437441
9/8/2000,0.007870318
9/11/2000,0.008063772
9/12/2000,0.008062588
9/13/2000,0.008113183
9/14/2000,0.008226566
9/15/2000,0.008007086
9/18/2000,0.008968939
9/19/2000,0.008920563
9/20/2000,0.009862962
9/21/2000,0.009576795
9/22/2000,0.009368792
9/25/2000,0.011897289
9/26/2000,0.011962656
9/27/2000,0.012286361
9/28/2000,0.012468186
9/29/2000,0.013291207
10/2/2000,0.011811587
10/3/2000,0.011525523
10/4/2000,0.011294293
10/5/2000,0.01160443
10/6/2000,0.010471418
10/9/2000,0.01082534
10/10/2000,0.010844935
10/11/2000,0.011277593
10/12/2000,0.010946365
10/13/2000,0.010740953
10/16/2000,0.016997581
10/17/2000,0.01713632
10/18/2000,0.018348399
10/19/2000,0.017729735
10/20/2000,0.022548095
10/23/2000,0.021662179
10/24/2000,0.021568488
10/25/2000,0.020915789
10/26/2000,0.022220749
10/27/2000,0.020409546
10/30/2000,0.018434783
10/31/2000,0.018571633
11/1/2000,0.016500112
11/2/2000,0.016479256
11/3/2000,0.012171429
11/6/2000,0.012167512
11/7/2000,0.012248447
11/8/2000,0.011884517
11/9/2000,0.01155763
11/10/2000,0.011764395
11/13/2000,0.012930079
11/14/2000,0.012448314
11/15/2000,0.014313053
11/16/2000,0.014422669
11/17/2000,0.014970421
11/20/2000,0.014900605
11/21/2000,0.014627092
11/22/2000,0.014970459
11/24/2000,0.015186493
11/27/2000,0.017367512
11/28/2000,0.016095039
11/29/2000,0.016841897
11/30/2000,0.013805491
12/1/2000,0.013622805
12/4/2000,0.013172363
12/5/2000,0.013702615
12/6/2000,0.016872005
12/7/2000,0.017784928
12/8/2000,0.016495096
12/11/2000,0.015087524
12/12/2000,0.018679612
12/13/2000,0.017613579
12/14/2000,0.018382576
12/15/2000,0.018691669
12/18/2000,0.020228866
12/19/2000,0.020524097
12/20/2000,0.017792897
12/21/2000,0.019084954
12/22/2000,0.019343176
12/26/2000,0.022198997
12/27/2000,0.01885691
12/28/2000,0.019202437
12/29/2000,0.01889368
1/2/2001,0.019403595
1/3/2001,0.018919455
1/4/2001,0.024344547
1/5/2001,0.023541678
1/8/2001,0.024117363
1/9/2001,0.024135037
1/10/2001,0.02215122
1/11/2001,0.022640307
1/12/2001,0.022502587
1/16/2001,0.022468446
1/17/2001,0.021643554
1/18/2001,0.020524633
1/19/2001,0.013833741
1/22/2001,0.013486301
1/23/2001,0.006889099
1/24/2001,0.0068966
1/25/2001,0.00647722
1/26/2001,0.005091578
1/29/2001,0.00522355
1/30/2001,0.005010406
1/31/2001,0.005219704
2/1/2001,0.005973694
2/2/2001,0.005604855
2/5/2001,0.009519617
2/6/2001,0.009571153
2/7/2001,0.009276193
2/8/2001,0.009305067
2/9/2001,0.009879531
2/12/2001,0.010146519
2/13/2001,0.010861775
2/14/2001,0.010235674
2/15/2001,0.010247112
2/16/2001,0.010625445
2/20/2001,0.010496376
2/21/2001,0.010407758
2/22/2001,0.011501718
2/23/2001,0.011835076
2/26/2001,0.011709386
2/27/2001,0.014472422
2/28/2001,0.013605419
3/1/2001,0.014350219
3/2/2001,0.014757887
3/5/2001,0.013732288
3/6/2001,0.01359283
3/7/2001,0.013741872
3/8/2001,0.01202717
3/9/2001,0.012026469
3/12/2001,0.015380951
3/13/2001,0.018092163
3/14/2001,0.019590809
3/15/2001,0.019595265
3/16/2001,0.019366854
3/19/2001,0.019906163
3/20/2001,0.021174143
3/21/2001,0.021283113
3/22/2001,0.020558223
3/23/2001,0.020076502
3/26/2001,0.023223842
3/27/2001,0.020128482
3/28/2001,0.02055817
3/29/2001,0.021489312
3/30/2001,0.021556138
4/2/2001,0.020769215
4/3/2001,0.020782093
4/4/2001,0.021711288
4/5/2001,0.021241406
4/6/2001,0.024184886
4/9/2001,0.022888874
4/10/2001,0.022787035
4/11/2001,0.022567238
4/12/2001,0.020566538
4/16/2001,0.021224201
4/17/2001,0.021448713
4/18/2001,0.020245375
4/19/2001,0.018131561
4/20/2001,0.017931065
4/23/2001,0.016734947
4/24/2001,0.017208455
4/25/2001,0.017637134
4/26/2001,0.017314699
4/27/2001,0.017236893
4/30/2001,0.01712435
5/1/2001,0.016135557
5/2/2001,0.016014729
5/3/2001,0.011036343
5/4/2001,0.011218191
5/7/2001,0.011949882
5/8/2001,0.010419294
5/9/2001,0.01007455
5/10/2001,0.009777452
5/11/2001,0.009747275
5/14/2001,0.008556218
5/15/2001,0.008210661
5/16/2001,0.008309322
5/17/2001,0.011307879
5/18/2001,0.010125002
5/21/2001,0.008925614
5/22/2001,0.008916628
5/23/2001,0.008968141
5/24/2001,0.010973289
5/25/2001,0.010973286
5/29/2001,0.011552712
5/30/2001,0.012010817
5/31/2001,0.01286885
6/1/2001,0.010058799
6/4/2001,0.010359192
6/5/2001,0.010376307
6/6/2001,0.009836672
6/7/2001,0.01001775
6/8/2001,0.00883924
6/11/2001,0.009107577
6/12/2001,0.008655098
6/13/2001,0.008360655
6/14/2001,0.007553605
6/15/2001,0.009961024
6/18/2001,0.009582362
6/19/2001,0.009116102
6/20/2001,0.007929153
6/21/2001,0.008491775
6/22/2001,0.009542818
6/25/2001,0.009449657
6/26/2001,0.009574066
6/27/2001,0.009580594
6/28/2001,0.009411276
6/29/2001,0.006485184
7/2/2001,0.006559968
7/3/2001,0.007208485
7/5/2001,0.007213477
7/6/2001,0.009740836
7/9/2001,0.010779907
7/10/2001,0.011052767
7/11/2001,0.011276359
7/12/2001,0.011335846
7/13/2001,0.014087066
7/16/2001,0.014261891
7/17/2001,0.014730198
7/18/2001,0.014432425
7/19/2001,0.014504654
7/20/2001,0.013527846
7/23/2001,0.011443527
7/24/2001,0.013217652
7/25/2001,0.013009154
7/26/2001,0.013499547
7/27/2001,0.011486943
7/30/2001,0.011148422
7/31/2001,0.010404669
8/1/2001,0.010015504
8/2/2001,0.009932382
8/3/2001,0.009629869
8/6/2001,0.009592753
8/7/2001,0.00823625
8/8/2001,0.007321227
8/9/2001,0.009225904
8/10/2001,0.008513262
8/13/2001,0.008489581
8/14/2001,0.008487987
8/15/2001,0.008287126
8/16/2001,0.008032645
8/17/2001,0.007971683
