Price
27.234995
27.525515
28.009819
27.421978
27.03180899
27.70951119
27.48933058
27.76003148
28.59796237
28.33188985
29.13563827
28.70124906
29.02520183
29.97700315
29.2514356
28.15281649
28.27283049
28.54434968
28.04805455
29.0697375
29.87735618
29.38487094
30.27499584
28.95075148
29.17157471
29.98852577
31.28139344
32.17180519
33.31203909
34.50620292
35.14359741
36.42958673
36.60229057
37.9494099
38.01225502
39.71490919
40.03372202
41.80662595
41.87333322
42.59270444
43.05285691
44.04050045
44.20313283
42.69877773
43.34915052
45.03826255
47.11051931
50.45790059
49.39349991
52.68552331
52.54490739
51.0145852
53.76608105
56.46638954
59.5162945
64.06332121
61.31654011
64.08400999
61.9661417
64.88276829
65.33744672
67.00768939
71.16188753
74.38662378
76.13518678
74.8124011
77.26818584
75.92894691
66.89045617
69.69449127
73.62635194
79.54141826
84.76745348
87.78787881
85.72079068
88.69940762
91.09143776
90.35698295
94.57987288
91.67242356
91.9556937
89.14317218
94.61279118
96.13159039
102.0317135
97.3396608
96.75605404
103.3652522
100.8286454
100.9818291
100.7800171
100.0266755
106.1060415
100.5205091
101.0973824
92.61812494
92.45127689
95.02828374
87.43287743
83.50256194
87.89456916
87.88194676
87.49005666
85.84886944
80.7278742
74.51513673
74.81776346
79.59427925
80.97764461
81.2229619
79.41800201
81.27099233
77.15963136
77.0281613
70.52932518
66.0479965
65.10969701
58.66877667
