Price
310.54
319.5
321.19
319.72
320.16
323.2
321.69
321.83
327.33
328.07
328.08
319.22
318.52
314.16
311.07
309.39
314.52
305.23
298.08
282.7
224.84
236.83
258.38
248.25
248.22
227.67
233.19
233.28
244.77
251.79
255.75
250.82
248.96
254.48
250.41
243.17
239
241.9
248.52
245.64
246.76
243.04
245.55
240.05
242
242.99
246.39
244.1
240.34
230.3
232
233.45
225.21
223.92
228.76
234.91
238.89
233.57
235.32
242.19
242.8
248.08
242.98
249.16
249.54
249.95
253.16
252.02
245.57
244.59
247.86
247.08
255.94
258.63
258.89
261.07
243.4
247.49
245.42
245.81
245.88
252.05
251.88
249.32
242.63
243.14
246.5
252.17
249.57
249.38
253.29
257.07
255.04
255.57
252.21
252.21
250.96
249.1
251.72
256.66
255.95
257.63
259.83
259.21
257.91
261.61
265.64
265.02
264.43
261.58
262.46
267.82
267.22
267.98
267.88
267.3
267.38
269.43
269.06
263.84
264.94
266.37
266.13
268.65
271.22
271.12
268.74
268.84
268.91
263.35
258.51
258.06
260.07
258.07
258.89
256.09
258.51
265.49
266.16
269.43
270.16
271.37
271.57
259.75
259.77
259.21
257.92
256.13
256.42
260.14
262.46
263.93
263.8
262.61
261.33
261.56
263
260.32
258.79
257.48
256.54
257.62
253.31
253.85
256.78
258.71
255.39
251.35
252.57
253.02
250.83
253.51
253.76
254.63
253.42
262.16
266.69
265.33
266.45
267.05
265.17
271.52
270.2
271.26
271.43
274.3
274.45
269.77
270.68
268.94
271.67
275.66
274.82
273.78
269.06
272.31
270.98
273.5
271.78
275.81
272.02
271.78
270.02
270.55
267.85
269.32
270.26
272.05
270.51
268.47
270
266.66
263.5
264.68
265.19
262.5
266.02
272.02
272.21
272.06
272.98
271.93
271.15
269.98
266.49
261.9
262.75
262.55
258.69
260.56
260.77
261.03
260.24
256.98
257.09
261.13
259.18
259.68
262.33
262.51
261.52
258.35
264.48
265.59
265.87
265.88
266.84
266.47
267.43
269.31
268.13
270.65
268.82
269.73
270.16
269.18
269.76
268.88
268.26
269.08
272.59
271.91
271.38
270.62
271.86
272.39
278.07
278.24
277.93
273.98
275.22
275.5
276.41
279.38
276.97
282.88
283.66
282.28
282.38
281.38
277.28
278.53
278.97
279.06
279.06
279.2
276.31
273.93
275.15
273.33
273.69
267.92
267.72
268.34
263.82
264.6
266.47
266.22
267.21
269
267.23
268.64
270.91
273.7
272.49
271.81
274.93
277.59
278.13
276.57
277.03
276.52
276.31
275.31
274.28
276.29
278.91
277.47
277.38
276.87
277.87
276.83
277.08
279.4
277.72
275.31
279.43
280.01
280.67
280.98
280.38
282.01
283.17
283.87
284.14
283.55
286.53
286.9
286.63
284.5
288.49
289.14
291.69
293.82
294.99
297.47
297.09
296.84
296.97
296.04
299.63
298.65
296.06
292.02
292.54
291.81
294.24
294.81
296.76
295.98
290.91
292.05
287.13
287.82
288.86
287.11
289.95
291.18
294.81
293.87
294.08
293.93
292.88
295.32
295.14
296.67
299.44
292.69
289.92
291.33
290.49
288.98
290.57
291.59
292.35
292.52
294.87
296.39
295.31
296.24
295.29
297.15
297.11
298.49
298.99
296.4
301.36
301.72
306.02
307.15
306.19
309.61
308.69
306.75
306.93
309.58
309.64
309.12
308.12
308.16
307.77
307.61
306
305.19
305.8
306.95
313.84
316.16
315.28
317.48
317.97
321.24
321.98
318.32
319.14
319.17
321.59
317.99
320.52
321.97
325.52
322.03
324.24
326.95
326.75
326.69
326.24
323.91
323.83
320.08
321.35
321.89
321.25
320.48
322.32
328
326.6
328.44
325.81
319.68
317.98
319.23
320.64
321.55
324.91
327.02
328.78
329.81
329.95
331.84
332.44
331.35
335.73
333.51
335.9
333.67
333.88
338.05
341.99
342.15
346.08
343.75
344.34
344.74
343.92
349.41
349.35
346.94
348.25
344.74
343.06
344.71
345.66
344.45
346.03
340.67
341.19
344.7
351.52
350.52
352.09
349.84
350.65
351.45
353.73
352.56
349.24
348.35
348.76
347.66
348.7
345.46
343.16
345.06
346.73
346.55
346.47
345.7
347.05
344.23
344.33
345.1
348.6
349.15
350.87
354.71
356.94
356.97
358.78
359.8
359.13
356.99
355.39
333.65
342.85
341.16
341.76
347.13
347.16
344.83
343.7
342.5
337.93
335.06
335.07
340.36
341.2
338.48
337.62
332.61
334.81
338.15
336.57
339.1
339.55
337.99
340.54
340.58
341.61
339.35
339.59
341.91
343.97
345.61
345.77
343.6
345.99
350.63
351.41
349.58
348.55
347.59
348.69
348.56
351.73
352.75
350.93
350.14
343.69
342.46
342.84
344.78
347.42
346.81
348.81
350.67
353.4
359.69
358.76
355.66
352.2
353.79
349.62
347.31
348.53
339.93
337
340.75
337.4
338.19
339.15
330.38
331.61
330.26
326.08
325.8
325.2
322.98
329.08
328.79
330.92
331.85
329.66
333.75
332.96
333.62
330.08
331.02
332.01
334.89
332.72
327.99
327.67
325.7
324.15
328.67
330.26
331.89
332.74
335.54
333.74
337.93
336.95
340.27
337.93
338.67
336
336.87
338.07
341.91
343.53
341.57
339.74
335.69
337.22
337.63
341.5
342
340.79
339.94
338.7
343.64
341.09
340.73
340.08
341.37
342.07
341.92
344.34
344.74
344.68
340.72
338.09
335.12
331.05
330.36
332.03
332.92
329.11
330.8
332.25
334.48
335.57
338.39
340.53
342.01
342.86
343.82
352
354.75
354.28
354
354.47
354.64
358
358.43
359.29
358.41
354.58
360.65
360.86
361.23
363.16
367.4
366.64
364.96
363.15
358.71
361.63
366.25
364.9
362.9
362.91
356.88
358.47
359.1
360.47
355.43
352.31
352.06
355.14
357.63
358.02
359.54
360.16
355.68
358.42
359.52
356.49
361.23
365.44
367.31
368.95
367.52
364.22
365.32
361.61
355.31
355.79
357.09
355.91
353.44
355.55
356.15
355.52
351.48
344.86
334.43
334.83
338.35
339.94
335.52
338.84
339.39
340.06
332.39
327.83
328.51
321.86
316.55
307.06
311.51
321.44
321.34
324.19
318.71
322.56
323.09
324.39
320.46
323.4
321.63
321.04
322.54
318.65
316.83
317.77
318.6
316.6
311.48
311.32
304.59
308.26
305.06
300.97
306.05
314.94
315.21
311.4
312.69
311.5
313.48
305.1
300.39
295.46
300.03
303.23
298.92
298.76
305.74
312.48
314.76
312.36
312.6
310.17
304.71
301.88
304.06
304
307.02
311.85
314.59
311.62
306.01
307.61
313.74
319.48
317.67
320.4
317.02
317.12
319.34
315.31
316.03
315.1
316.51
318.1
317.95
316.42
322.22
324.1
326.35
329.92
329.07
327.75
328.89
326.44
330.19
329.34
326.82
326.02
330.05
330.2
330.12
331.75
329.9
330.85
328.29
328.72
330.22
326.45
321.91
321
315.44
314.9
311.49
314.53
315.23
312.49
313.73
316.17
327.97
332.23
331.06
328.31
330.21
334.78
336.07
336.03
335.84
340.91
343.93
343.05
348.34
351.26
358.07
356.52
359.35
368.58
365.5
369.02
364.22
369.06
369.39
365.14
364.97
365.65
367.26
362.81
367.74
367.07
370.47
369.33
376.72
376.17
375.91
374.95
372.99
370.03
374.57
373.5
373.59
372.11
366.59
367.92
366.58
367.48
369.83
376.3
375.35
375.22
371.3
379.5
378.94
379.77
375.36
378.66
373.56
373.15
377.63
380.4
381.19
387.62
390.45
388.46
384.2
380.95
381.76
382.76
379.25
379.02
373.66
375.34
380.29
380.52
380.8
380.08
377.32
378.51
383.25
375.74
376.76
371.62
368.57
372.19
372.39
372.28
375.35
376.19
374.96
377.49
381.94
382.79
386.96
389.83
388.06
387.74
385.09
383.63
379.43
378.57
381.05
376.65
377.63
382.29
380.13
378.59
375.09
375.42
377.75
370.94
370.65
371.59
374.4
371.16
377.92
377.47
373.33
374.08
377.94
376.11
375.74
376.97
380.25
382.39
381.54
381.18
385.37
384.22
382.88
379.42
378.64
380.96
380.93
383.15
386.69
387.81
387.12
387.18
385.06
390.62
390.56
389.32
387.12
388.02
389.62
389.9
389.33
385.58
376.47
379.43
390.59
391.33
394.17
393.85
393.06
396.64
396.47
395.43
392.15
389.97
389.14
389.1
388.57
384.56
385.09
387.34
383.59
385.78
385.5
386.94
387.56
387.92
385.92
387.71
386.88
386.49
385.9
387.86
389.2
388.26
384.47
381.25
379.5
380.67
376.8
380.55
381.45
386.47
391.01
392.8
391.92
392.5
390.02
387.83
387.94
385.07
384.2
389.52
391.48
392.96
392.45
391.32
390.28
388.71
389.97
393.72
392.89
393.12
396.74
397.41
397.15
382.62
385.24
379.42
378.53
380.06
376.14
375.34
377.96
376.55
375.22
381.4
380.96
380.07
377.39
379.1
378.26
377.9
377.7
381.55
384.47
384.46
382.74
383.48
382.52
387.04
396.82
399.33
404.84
406.46
415.14
417.09
417.26
419.34
417.96
417.4
418.1
417.61
415.1
414.34
420.44
420.77
418.21
418.86
416.36
412.64
418.13
414.96
415.48
414.99
414.96
410.34
411.62
408.79
409.53
413.85
413.84
413.82
411.09
413.77
413.76
417.13
413.69
412.48
407.38
408.26
413.9
411.46
412.27
410.45
415.35
413.86
412.7
412.45
412.85
409.33
406.51
404.44
405.21
406.89
404.03
403.89
405.84
406.39
409.58
409.15
409.8
411.3
409.91
408.88
407.52
407.86
403.5
403
403.69
404.23
400.5
401.55
405.59
398.06
394.5
400.64
404.29
406.08
412.39
416.28
416.04
410.18
410.26
409.81
411.6
409.02
408.45
409.11
412.02
414.95
412.53
416.91
416.84
416.79
415.85
416.05
418.49
416.29
416.45
413.14
410.09
412.81
416.37
415.39
412.6
414.02
411.41
412.17
416.74
415.35
417.3
413.5
414.59
413.26
413.48
413.36
410.06
407.25
409.05
409.76
410.29
408.32
402.26
400.96
403.67
403.4
404.04
403.83
403.12
403.45
408.94
408.14
412.88
411.77
413.84
409.16
410.28
414.23
414.62
414.87
417.68
417.1
417.54
415.62
413.75
413.76
410.93
412.08
411.6
411.54
417.52
422.23
423.92
424.22
425.09
424.36
422.19
420.59
418.88
419.42
418.9
417.78
417.73
419.91
420.74
421.34
418.19
418.26
414.85
410.72
411.61
413.51
413.54
414.84
414.03
416.07
417.98
417.98
417.08
414.44
416.36
419.95
419.58
425.27
419.77
419.92
419.93
422.93
422.14
417.14
417.44
418.47
414.35
416.62
416.8
417.8
416.29
410.47
407.57
407.18
404.25
407.75
402.66
407.44
409.3
409.37
409.6
411.73
414.98
415.48
415.67
414.9
414.1
418.16
418.49
420.13
420.86
418.68
422.75
419.92
417.11
418.34
417.58
418.59
418.62
422.2
422.87
422.43
420.68
419.27
422.85
423.61
426.65
425.12
427.59
429.19
430.16
431.35
430.78
429.89
429.91
432.06
435.31
436.99
435.65
434.64
433.73
432.84
432.57
431.52
435.43
441.28
440.7
440.31
439.03
439.77
439.15
437.98
438.82
435.71
435.38
434.34
434.52
430.73
429.05
430.95
431.04
433.03
435.94
437.15
436.84
435.13
433.37
435.49
436.11
440.01
439.95
438.1
438.66
438.78
442.52
442.55
447.2
449.56
448.93
447.85
445.33
446.23
447.66
444.58
433.91
433.3
431.9
434.22
435.24
434.8
440.87
442.34
443.38
442.01
447.9
449.26
447.34
446.11
454.71
454.4
456.34
453.72
449.83
451.43
451.37
448.31
451.89
450.18
448.88
448.76
448.07
450.88
447.78
450.69
451.97
451.67
450.3
441.39
442.29
441.16
442.73
441.84
448.37
449.22
448.66
448.4
448.94
447.46
445.1
443.63
439.46
437.03
433.54
438.01
438.02
438.89
440.19
442.46
444.05
444.52
443.26
442.31
442.8
444.36
444.8
439.23
439.56
440.37
440.32
447.57
450.59
445.84
448
448.85
453.44
452.41
450.19
453.83
453.85
452.5
450.06
447.69
444.71
445.78
445.38
447.26
447.71
446.27
447.43
448.54
443.68
446.22
445.93
443.19
446.62
447.6
451.85
450.68
450.53
449.02
445.84
441.43
442.83
448.64
448.11
448.98
448.09
450.08
449.22
445.75
446.03
447.31
447.18
444.51
447.1
449.09
448.24
447.19
450.24
448.13
450.15
449.27
448.54
448.13
448.68
450.72
449.45
450.46
448.96
450.14
452.38
453.13
456.04
456.43
456.16
455.23
459.77
460.13
461.04
460.54
461.9
463.56
463.15
461.3
461.34
458.52
456.65
457.5
461.72
462.06
459.9
461.6
459.43
458.83
455.05
452.95
456.2
457.74
457.63
461.8
461.53
460.11
458.93
461.28
461.34
461.2
460.74
459.18
460.31
460.88
461.12
461.49
466.83
469.5
468.45
466.21
466.07
465.36
463.27
464.2
464.3
464.61
467.73
467.83
469.1
468.44
463.02
457.49
459.57
460.21
460.33
463.72
462.64
465.39
463.75
466.74
464.81
463.62
462.6
459.13
461.03
462.36
463.06
461.9
461.79
461.89
463.11
464.89
466.43
466.76
466.29
464.18
463.93
465.7
463.06
461.84
463.34
466.38
465.85
465.3
467.32
467.38
470.54
470.94
470.58
468.64
466.45
465.44
466.89
467.55
467.12
469.9
475.27
474.13
474.17
472.47
474.91
473.25
474.25
474.3
474.98
474.72
471.97
470.92
473.2
477.05
478.7
481.61
479.62
482
480.71
469.81
471.76
471.05
472.77
468.93
470.18
470.23
472.52
472.79
470.34
467.69
471.46
470.69
464.26
466.07
467.14
464.44
464.81
463.01
464.74
466.91
465.88
467.06
463.9
466.44
467.39
467.01
469.42
470.9
471.06
468.54
468.8
468.54
464.35
460.58
460
452.48
445.55
445.77
438.92
448.29
448.05
450.88
447.1
449.87
447.57
446.26
446.38
446.18
442.46
442.54
441.96
448.73
447.63
452.71
451.87
449.1
450.91
453.02
453.03
451.72
451.38
447.82
442.32
446.01
441.49
443.75
444.14
444.49
449.37
453.69
456.48
454.92
453.2
454.81
456.34
457.06
457.33
456.51
457.63
457.65
460.13
458.88
458.21
457.06
457.86
458.67
459.1
462.37
460.61
461.93
458.45
455.48
451.34
453.09
449.63
442.8
447.31
446.07
447.63
444.27
446.2
446.37
446.13
448.38
449.55
448.06
447.95
448.73
453.41
454.16
455.22
453.86
451.6
452.61
453.11
454.25
453.36
452.57
454.24
458.26
461.01
460.56
461.46
458.4
457.09
457.89
457.92
460.3
458.88
461.95
461.23
465.01
465.17
463.17
463.68
462.31
464.51
469.03
468.08
473.8
474.59
476.07
475.5
473.17
470.99
471.86
470.99
473.14
468.18
466.21
467.52
468.8
474.81
471.19
470.85
463.36
461.46
461.27
459.67
460.82
462.05
464.81
462.24
462.71
461.74
454.59
453.52
452.36
455.1
459.04
465.79
465.47
467.79
469.1
468.96
467.66
470.28
466.85
464.89
460.83
461.52
462.61
465.85
473.77
472.35
468.42
466.51
467.91
462.28
463.06
465.65
465.42
464.35
462.35
466.04
465.03
465.62
463.57
461.47
458.29
450.08
449.93
452.29
454.16
455.17
453.69
448.92
453.3
453.33
453.11
451.23
445.45
446.97
449.47
450.15
454.97
455.35
458.8
457.91
457.1
459.61
459.68
459.83
462.47
460.86
461.17
459.27
459.11
460.71
460.34
460.68
460.83
461.68
461.67
461.64
465.97
469.38
470.05
469.71
466.95
464.78
465.82
465.86
467.44
468.32
470.39
468.51
470.42
470.4
472.79
478.65
481.14
480.81
481.19
480.19
481.46
481.65
482.55
484.54
485.22
481.97
482.72
485.07
486.91
488.26
483.81
487.39
485.65
485.13
485.42
485.63
482.12
483.14
483.16
489.57
490.05
492.89
491.88
495.41
495.52
496.14
495.07
495.67
495.95
500.97
503.2
503.9
503.12
502.22
500.71
501.85
505.24
505.57
506.08
506.42
507.01
505.53
507.17
509.23
506.13
505.37
504.92
505.29
508.49
512.89
512.15
512.66
513.55
514.71
514.26
514.86
520.48
520.54
520.12
523.96
523.56
524.36
524.37
525.55
527.74
528.19
527.07
519.58
519.19
523.65
528.59
528.61
528.59
523.65
523.58
533.4
533.49
532.51
535.6
535.55
533.13
532.35
527.94
530.88
536.05
536.47
537.12
539.83
545.22
544.98
543.98
551.07
549.71
544.13
542.43
544.73
543.87
544.75
547.09
547.26
553.99
556.37
557.19
554.78
560.89
561
559.89
562.72
558.46
550.98
553.54
553.62
556.63
561.1
561.61
565.22
562.93
562.06
559.64
558.8
558.75
558.94
560.03
560.39
559.71
557.45
555.11
559.74
558.57
559.97
559.04
559.21
558.11
559.52
557.14
557.46
560.1
559.05
560
560.92
561.88
563.84
569.17
570.17
570.29
572.68
573.91
576.51
578.77
583.61
583.35
582.77
584.2
586.77
583
581.73
581.81
581.41
581.04
585.87
584.41
581.72
582.34
581.47
582.63
582.49
578.37
577.52
579.46
583.1
584.5
583.03
586.78
587.44
590.65
587.46
585.06
586.56
582.47
576.72
579.7
583.25
581.5
584.22
589.72
590.57
588.46
586.32
591.71
593.26
592.72
592.3
589.29
593.96
597.34
600.07
596.85
600.24
598.4
599.97
601.32
606.45
607.64
605.37
606.98
613.68
617.68
620.18
616.17
617.48
619.52
618.78
621.69
616.92
616.34
606.81
611.93
605.94
610.49
611.96
614.3
614.53
614.12
615.93
620.73
621.32
617.7
616.71
618.46
609.45
598.48
602.69
601.81
599.82
608.44
606.37
608.24
611.83
613.4
612.79
619.96
617.03
621.62
624.22
630.15
636.02
638.46
635.85
641.43
646.33
649.93
656.07
656.37
661.45
660.51
655.58
651.32
647.98
640.65
648.1
658.86
659.08
650.46
647.24
644.75
640.43
644.37
650.81
655.79
652
653.65
633.5
640.02
637.09
638.55
640.87
641.43
652.65
651.69
649.98
649.19
650.62
650.04
652.97
648.91
648.94
645.5
653.73
655.26
655.88
655.86
644.24
642.19
633.5
631.18
636.71
642.49
645
641.61
643.61
645.07
647.89
651.58
650.17
652.87
653.46
654.16
654.17
654.58
643.38
641.63
640.81
638.26
644.78
645.44
652.09
661.51
665.6
665.42
664.85
668.91
673.15
672.76
678.42
676
678.51
672.23
667.93
671.7
669.12
667.68
672.56
678.44
673.03
673.31
672.16
670.97
669.04
667.92
665.85
665.16
662.06
661.96
662.1
666.84
668.85
668.48
664.39
668.55
670.63
675.88
673.61
672.4
657.44
652.54
654.75
656.06
645.67
646.19
629.8
628.37
634.07
643.56
638.73
633.77
626.87
626.65
631.17
635.9
630.91
635.26
639.95
650.02
662.49
660.23
662.38
664.16
662.59
662.1
665.77
660.2
662.05
662.28
665.21
666.58
665.69
665.07
670.68
667.03
663.88
666.4
664.81
657.4
651.99
654.72
655.61
649.44
655.68
663.76
663.81
667.28
671.15
680.54
683.98
682.94
681.47
683
687.02
686.48
685.61
685.83
685.86
686.19
687.31
689.08
694.01
692.78
701.46
703.38
700.64
696.74
694.61
700.66
703.54
702.57
704.41
706.99
710.82
709.85
706.57
707.27
702.29
700.92
697.26
701.5
700.9
705.27
703.77
706.73
714.14
724.59
727.65
730.82
731.87
729.56
731.13
735.88
737.62
737.02
742.16
743.95
742.75
748.73
757.03
755.96
755
757.02
756.56
748.28
745.1
744.38
739.6
749.76
747.54
740.73
729.3
728.64
720.98
726.04
731.54
745.76
748.87
746.92
751.03
755.82
756.79
753.85
740.74
737.01
748.03
747.65
753.23
748.41
754.85
759.5
759.51
768.86
767.2
769.75
776.17
776.7
782.72
786.23
777.56
770.52
765.02
765.02
772.5
784.17
786.16
786.73
789.26
778.28
780.15
789.56
785.43
789.59
802.77
811.82
808.48
816.29
812.49
802.8
801.77
810.28
812.1
805.68
795.07
790.82
795.31
790.95
801.99
798.56
804.97
813.65
811.34
804.26
789.56
793.17
795.71
789.66
785.77
782.65
784.1
790.89
789.07
790.5
773.88
757.12
759.64
750.11
750.32
757.9
762.13
766.12
760.6
758.34
737.65
743.73
754.72
763.53
761.77
766.34
760.37
774.61
773.64
771.18
765.37
772.96
794.05
801.34
798.53
812.97
830.24
827.76
815.62
820.26
824.78
837.66
833.13
836.04
841.88
829.75
833.27
841.66
839.35
835.66
847.03
849.71
847.21
844.08
848.28
846.36
845.48
840.11
843.43
858.01
862.91
865.27
869.57
883.44
893.27
893.9
894.42
889.06
897.99
898.7
878.62
896.34
888.99
883.68
887.3
885.14
891.03
904.03
916.92
912.2
918.75
907.54
913.78
916.68
918.38
925.76
936.59
931.61
915.3
912.94
933.98
936.56
940.28
938.79
936.45
942.29
952.29
954.29
947.14
950.3
952.37
960.32
951.19
933.54
937
926.53
922.02
924.77
900.81
912.49
926.01
939.35
925.05
923.54
920.16
913.02
913.7
903.67
899.47
927.58
927.86
930.87
929.05
931.2
933.62
919.03
912.59
923.91
919.77
945.64
943
947.29
950.51
955.43
951.93
944.48
937.91
945.22
953.34
947.28
955.41
960.46
965.03
972.69
983.12
973.84
970.62
966.98
968.1
970.28
965.72
955.25
944.16
955.61
972.28
968.49
950.69
941.64
876.99
921.85
919.16
903.68
914.62
938.99
940.76
942.76
938.03
927.51
921.13
923.78
905.96
916.66
928.35
946.2
938.23
944.59
958.98
963.09
946.67
950.82
951.64
955.4
974.77
971.68
976.77
973.1
983.79
982.37
975.78
969.79
954.94
953.39
963.39
968.04
965.54
955.3
946.78
953.7
939.13
932.7
936.46
953.36
970.84
970.43
975.04
977.07
966.58
964
956.05
927.69
939.21
952.12
957.94
950.73
961.51
978.6
970.81
963.04
957.59
956.95
969.02
977.46
985.49
980.28
1001.27
1006
1006.9
1003.54
1012.46
1010.74
1019.01
1020.01
1024.14
1020.09
1022.76
1032.08
1028.28
1034.21
1038.14
1030.56
1042.9
1048.67
1049.34
1047.7
1052.02
1047.33
1035.05
1055.69
1052.31
1064.25
1068.47
1069.92
1068.61
1079.27
1080.45
1085.52
1089.74
1099.16
1095.55
1105.65
1101.93
1100.8
1095.44
1093.55
1101.75
1108.15
1120.01
1122.7
1121.38
1109.55
1101.65
1110.67
1109.69
1115.75
1119.32
1108.17
1122.72
1123.65
1126.67
1130.54
1119.58
1107.9
1086.54
1085.11
1094.63
1111.75
1121
1122.07
1115.5
1104.92
1095.14
1108.14
1106.64
1115.79
1118.86
1117.37
1108.73
1105.82
1109.52
1119.06
1114.64
1110.47
1094.02
1092.23
1097.6
1090.82
1090.98
1093.22
1082.73
1094.83
1113.86
1115.72
1118.41
1112.28
1094.58
1098.84
1077.01
1087.59
1107.11
1106.37
1100.65
1103.24
1119.49
1132.88
1129.28
1133.2
1138.49
1133.84
1148.56
1146.42
1157.31
1154.66
1166.37
1158.56
1164.33
1165.19
1177.58
1174.81
1183.99
1186.75
1184.1
1165.07
1164.08
1139.75
1140.8
1147.27
1130.24
1125.21
1142.95
1120.67
1112.44
1072.12
1081.43
1089.63
1089.45
1083.14
1068.98
1084.22
1074.91
1062.75
1083.67
1101.2
1098.06
1091.6
1081.18
1088.14
1092.86
1084.19
1042.59
1027.14
957.28
994.24
990.47
982.26
973.89
1023.46
1006.2
980.19
1009.06
1029.72
1037.68
1045.48
1018.87
1020.09
1023.89
1029.63
1066.09
1042.72
1044.75
1048.69
1049.02
1017.01
986.39
1002.6
988.56
984.59
970.68
959.44
984.39
997.71
994.8
1005.53
1047.49
1056.42
1062.39
1063.93
1069.92
1078.48
1070.67
1072.32
1065.34
1068.09
1085.93
1098.67
1111.6
1110.84
1118.67
1133.85
1141.01
1130.2
1128.26
1120.97
1117.69
1125.72
1135.86
1139.32
1144.48
1152.61
1163.55
1188.21
1182.99
1186.87
1192.29
1163.63
1175.28
1171.25
1150.14
1176.74
1187.7
1181.38
1183.49
1165.02
1166.46
1141.2
1162.83
1161.94
1179.98
1188.03
1202.84
1203.57
1228.54
1226.27
1225.49
1241.81
1231.93
1229.23
1228.1
1244.78
1272.34
1269.73
1275.09
1263.88
1239.51
1234.4
1212.19
1243.26
1252
1256.62
1235.16
1225.19
1233.98
1252.31
1243.17
1265.37
1279.64
1273
1261.99
1272.07
1248.49
1239.4
1243.77
1216.14
1223.55
1254.04
1230.13
1241.87
1224.03
1237.28
1239.19
1272.14
1271.18
1253.41
1245.02
1238.33
1236.16
1225.5
1227.7
1246.64
1275.47
1282.73
1279.84
1286.84
1297.68
1294.59
1307.26
1306.36
1297.82
1316.55
1299.29
1297.01
1262.14
1268.59
1289.99
1282.8
1310.17
1300.75
1286.37
1293.72
1321.12
1317.89
1326.89
1343.98
1348.35
1358.63
1349.82
1328.44
1322.85
1319
1289.48
1306.17
1336.12
1358.83
1356.85
1360.04
1362.8
1350.91
1342.83
1335.18
1354.63
1332
1347.31
1332.05
1345
1340.3
1355.61
1364
1367.56
1337.8
1339.49
1333.32
1344.23
1338.83
1330.29
1306.65
1284.4
1304.76
1281.41
1301.84
1294.26
1294.81
1299.54
1327.75
1334.52
1317.33
1318.64
1302.82
1293.64
1294
1301.16
1330.41
1339.9
1342.84
1349
1335.88
1333.06
1315.78
1315.31
1331.35
1351.45
1372.71
1380.96
1391.22
1388.12
1395.86
1394.42
1403.28
1399.1
1393.56
1398.17
1409.62
1418.78
1407.65
1377.1
1379.29
1360.97
1356.94
1347.76
1362.84
1365.4
1341.03
